1497630	21073263	832616	NON	
1528310	21104112	832701	NON	
1937563	21517505	838212	NON	
1895426	21475394	841298	NON	
1074903	20647689	841433	NON	
1547382	21123297	843518	NON	
496271	20069589	843688	NON	
1654255	21234373	845989	NON	
1894275	21474243	846834	NON	
1937082	21517024	847191	NON	
1891325	21471293	847582	NON	
1839022	21419017	848806	NON	
387036	19960407	849333	NON	
1922071	21502021	855867	NON	
1971527	21551443	856507	NON	
1958390	21538311	857100	NON	
1965498	21545416	858682	NON	
1863936	21443915	859106	NON	
1822695	21402700	860182	NON	
1933179	21513128	860335	NON	
1964618	21544536	861084	NON	
1949044	21528977	862645	NON	
1463359	21038500	863737	NON	
1976947	21556858	865345	NON	
1958359	21538280	865631	NON	
1822063	21402068	867972	NON	
1935154	21515098	868800	NON	
1945654	21525590	868849	NON	
1950989	21530919	869230	NON	
1966119	21546037	871550	NON	
1821951	21401956	873426	NON	
1867314	21447290	875490	NON	
1898039	21478005	878655	NON	
1922992	21502942	879741	NON	
1881737	21461709	880824	NON	
1863581	21443560	882649	NON	
1964268	21544186	883187	NON	
1965913	21545831	884093	NON	
1899393	21479356	884842	NON	
1143330	20716036	885837	NON	
1976781	21556692	886988	NON	
1946857	21526793	888233	NON	
1922237	21502187	889427	NON	
1878645	21458617	894676	NON	
1898377	21478343	897661	NON	
1906145	21486102	898456	NON	
1966239	21546157	899310	NON	
1890555	21470523	899828	NON	
1815772	21395778	902052	NON	
1862223	21442203	902117	NON	
1903216	21483174	902315	NON	
1951843	21531769	904995	NON	
1893269	21473237	905080	NON	
1936492	21516434	905139	NON	
1957041	21536963	905810	NON	
1776478	21356515	907695	NON	
1848870	21428860	909476	NON	
1951554	21531480	910552	NON	
1809952	21389960	910786	NON	
1798986	21379000	911943	NON	
225654	19799167	916133	NON	
1958759	21538680	917167	NON	
232814	19806326	918037	NON	
1969321	21549238	918943	NON	
1964283	21544201	920777	NON	
1236956	20811061	923706	NON	
1925410	21505359	925664	NON	
1890796	21470764	927813	NON	
1864853	21444831	928303	NON	
1954582	21534505	933431	NON	
1955700	21535622	933668	NON	
1943009	21522946	936662	NON	
1820900	21400905	937141	NON	
1976309	21556220	937512	NON	
1907750	21487707	937524	NON	
1811520	21391527	937976	NON	
1977567	21557478	938068	NON	
1948213	21528148	938485	NON	
1798912	21378926	938618	NON	
1098144	20670900	940327	NON	
1779702	21359734	940537	NON	
1936734	21516676	940701	NON	
1698456	21278553	942410	NON	
1936664	21516606	942796	NON	
1851835	21431822	942867	NON	
1952942	21532867	944790	NON	
1961278	21541199	945177	NON	
1509139	21084882	945467	NON	
1856821	21436804	946070	NON	
1581020	21160814	946280	NON	
1977651	21557562	946594	NON	
1960897	21540818	947396	NON	
1969400	21549317	948019	NON	
1950784	21530714	948728	NON	
1967701	21547619	949750	NON	
1814867	21394873	949854	NON	
1825397	21405400	950077	NON	
1962451	21542370	952168	NON	
1973307	21553222	952800	NON	
1975674	21555585	952949	VAL	18340
1863882	21443861	953605	NON	
1937697	21517639	953638	NON	
1832774	21412775	954202	NON	
1876445	21456418	954349	NON	
1951846	21531772	954786	NON	
1960146	21540067	955091	NON	
1968474	21548391	956653	NON	
1881098	21461070	957442	NON	
1784410	21364435	957793	NON	
1970869	21550785	957900	NON	
1939788	21519727	958679	NON	
1977678	21557589	960350	NON	
1176117	20748792	961252	NON	
1578770	21158565	962128	NON	
1907698	21487655	962383	NON	
1979413	21559324	965407	NON	
151691	19725286	966777	NON	
836988	20410073	967355	NON	
1922222	21502172	967863	NON	
1948178	21528113	968658	NON	
1630388	21210332	970743	NON	
1728570	21308644	971315	NON	
1952084	21532010	971687	NON	
1941031	21520968	971765	NON	
1528641	21104443	972334	NON	
1764325	21344369	972958	NON	
1957512	21537434	973114	NON	
1942232	21522169	973226	NON	
1927292	21507241	973269	NON	
1918147	21498098	975214	NON	
1939183	21519124	976214	NON	
1848600	21428590	976280	NON	
1959858	21539779	977250	NON	
1581717	21161511	979369	NON	
1922444	21502394	980417	NON	
1893847	21473815	981093	NON	
1844505	21424498	981342	NON	
1967524	21547442	982390	NON	
1972307	21552222	983211	NON	
1915253	21495204	983501	NON	
1789284	21369306	983932	NON	
1948727	21528660	984610	NON	
1858112	21438095	984850	NON	
1967448	21547366	985222	NON	
1502648	21078396	985515	NON	
1642902	21222836	986399	NON	
1496147	21071780	987226	NON	
1850049	21430036	987733	NON	
1342041	20916973	987762	NON	
1943692	21523629	989997	NON	
1098334	20671090	990675	NON	
1489132	21064767	990771	NON	
1930211	21510160	990830	NON	
1285174	20860042	991874	NON	
1950685	21530615	993209	NON	
1945620	21525556	993472	NON	
845066	20418133	994260	NON	
1552917	21128829	994295	NON	
1853133	21433120	994685	NON	
1956421	21536343	996027	NON	
1863171	21443151	996266	NON	
1795825	21375842	996459	NON	
1969573	21549490	998533	NON	
1584554	21164346	998695	NON	
1967783	21547701	999603	NON	
1871384	21451358	999750	NON	
1816283	21396289	1002142	NON	
1891398	21471366	1008164	NON	
1925704	21505653	1008425	NON	
1115379	20688111	1008938	NON	
467292	20040616	1010635	NON	
1965894	21545812	1011367	NON	
1958704	21538625	1012328	NON	
1800367	21380381	1013588	NON	
1935805	21515749	1014213	NON	
1973537	21553452	1015084	NON	
1893251	21473219	1015309	NON	
932156	20505113	1018161	NON	
466956	20040280	1018430	NON	
1600922	21180800	1018789	NON	
1943478	21523415	1019399	NON	
1915026	21494977	1021033	NON	
1728445	21308519	1021939	NON	
1925187	21505137	1022211	NON	
1977850	21557761	1022252	NON	
1948223	21528158	1022350	NON	
1952720	21532645	1022622	NON	
1783726	21363751	1023621	NON	
1930280	21510229	1024046	NON	
1907457	21487414	1024278	NON	
1865230	21445208	1025423	NON	
1275626	20850495	1025782	NON	
1974234	21554149	1025899	NON	
1888735	21468703	1026037	NON	
1953307	21533232	1026047	NON	
1963289	21543207	1026697	NON	
1826845	21406848	1026724	NON	
1866444	21446420	1027561	NON	
1510049	21085871	1027657	NON	
1964384	21544302	1027899	NON	
1955161	21535084	1028097	NON	
1946684	21526620	1028098	NON	
1957637	21537559	1028674	NON	
1977410	21557321	1028960	NON	
179313	19752899	1029150	NON	
1860239	21440221	1029313	NON	
1970125	21550041	1029896	NON	
1940425	21520362	1030119	NON	
1905855	21485812	1030198	NON	
1944595	21524532	1030268	NON	
1853173	21433160	1031125	NON	
75330	19648959	1031373	NON	
1911680	21491633	1031585	NON	
1881835	21461807	1033481	NON	
248775	19822271	1034246	NON	
1482363	21058003	1034402	NON	
1212923	20785588	1035485	NON	
1938569	21518511	1037296	NON	
1943511	21523448	1037819	NON	
1970651	21550567	1037852	NON	
1890435	21470403	1039386	NON	
1963280	21543198	1039542	NON	
1855731	21435715	1039686	NON	
1760965	21341012	1039944	NON	
1979603	21559514	1040584	NON	
1744123	21324183	1041068	NON	
1971154	21551070	1041082	NON	
1973439	21553354	1041926	NON	
1890585	21470553	1042706	NON	
709522	20282717	1042732	NON	
1964955	21544873	1043111	NON	
1951567	21531493	1043341	NON	
1975237	21555152	1043393	NON	
1593279	21173064	1044306	NON	
1816312	21396318	1044895	NON	
1803855	21383867	1044973	NON	
1937617	21517559	1045403	NON	
1899878	21479840	1045955	NON	
1885428	21465398	1046101	NON	
1952389	21532314	1046103	NON	
1229428	20802085	1046416	NON	
944377	20517316	1046802	NON	
1910258	21490213	1047237	NON	
1929141	21509090	1047690	NON	
1881561	21461533	1047826	NON	
1926373	21506322	1049152	NON	
1850896	21430883	1049404	NON	
1977130	21557041	1049420	NON	
1839458	21419453	1049554	NON	
1871849	21451823	1051649	NON	
1786212	21366237	1051787	NON	
1832375	21412376	1052454	NON	
1953778	21533702	1052763	NON	
1862279	21442259	1053607	NON	
431159	20004503	1054060	NON	
1914520	21494471	1054924	NON	
1920161	21500111	1055354	NON	
1763547	21343591	1055990	NON	
1542569	21118492	1056384	NON	
1269484	20844355	1056708	NON	
270713	19844202	1056800	NON	
832512	20405600	1057957	NON	
1829335	21409337	1059933	NON	
1864205	21444184	1060248	NON	
376367	19949745	1060953	NON	
1972555	21552470	1060987	NON	
1968574	21548491	1061029	NON	
1831584	21411585	1061134	NON	
1771053	21351093	1061212	NON	
1886101	21466071	1061572	NON	
702791	20275990	1063187	NON	
382518	19955891	1063345	NON	
464537	20037866	1063981	NON	
1337944	20912879	1064078	NON	
1968950	21548867	1065450	NON	
1869704	21449678	1065950	NON	
1834507	21414506	1066178	NON	
1959069	21538990	1066240	NON	
1957215	21537137	1066420	NON	
1130383	20703091	1067140	NON	
1367823	20942731	1067169	NON	
1129503	20702211	1067324	NON	
1964704	21544622	1067419	NON	
1937239	21517181	1067679	NON	
1979473	21559384	1068008	NON	
1801771	21381785	1070123	NON	
1053165	20625969	1070398	NON	
251985	19825477	1070819	NON	
1885137	21465107	1071277	NON	
1175786	20748461	1071298	NON	
1851913	21431900	1071644	NON	
1952187	21532113	1071799	NON	
1936012	21515956	1072032	NON	
1008452	20581322	1072038	NON	
1859672	21439655	1072305	NON	
1806072	21386084	1072952	NON	
1037848	20610679	1072981	NON	
1962344	21542263	1073206	NON	
1810051	21390059	1073493	NON	
234353	19807865	1073918	NON	
1666971	21247078	1074462	NON	
1953785	21533709	1074477	NON	
1964203	21544121	1075108	NON	
667925	20241156	1077366	NON	
1951989	21531915	1077533	NON	
1876017	21455990	1078207	NON	
1938802	21518744	1078605	NON	
1880258	21460230	1078618	NON	
1420937	20995975	1079056	NON	
1367955	20942863	1079206	NON	
541812	20115117	1079390	NON	
1897429	21477395	1079498	NON	
1678335	21258441	1079788	NON	
1185347	20758016	1079862	NON	
1968628	21548545	1080285	NON	
1978288	21558199	1081009	NON	
1890968	21470936	1081113	NON	
1453698	21028848	1081152	NON	
1874227	21454201	1081244	NON	
1373870	20948775	1081379	NON	
1956817	21536739	1081949	NON	
1739709	21319772	1082316	NON	
1883098	21463070	1082750	NON	
1834865	21414864	1083895	NON	
1971105	21551021	1084039	NON	
1829111	21409113	1084398	NON	
1963214	21543132	1084684	NON	
1945444	21525381	1084957	NON	
1733249	21313322	1084985	NON	
1937295	21517237	1084992	NON	
1952444	21532369	1085159	NON	
1868348	21448324	1085720	NON	
1965343	21545261	1085754	NON	
1636194	21216135	1086061	NON	
1975350	21555265	1086501	NON	
1975178	21555093	1087930	NON	
1972668	21552583	1088300	NON	
1971916	21551831	1088427	NON	
1945405	21525342	1089445	NON	
1939016	21518957	1090029	NON	
1894814	21474782	1090368	NON	
1947193	21527129	1090630	NON	
1930117	21510066	1091261	NON	
1918303	21498254	1091432	NON	
1940796	21520733	1091517	NON	
1823355	21403360	1091870	NON	
458192	20031527	1091950	NON	
749076	20322246	1093236	NON	
1453948	21029098	1094012	NON	
1977476	21557387	1094302	NON	
1964246	21544164	1095070	NON	
1273784	20848653	1095504	NON	
1958963	21538884	1096221	NON	
1859151	21439134	1097160	NON	
1959035	21538956	1097301	NON	
1897441	21477407	1097744	NON	
1978062	21557973	1097859	NON	
1825674	21405677	1098908	NON	
1940848	21520785	1099005	NON	
1950828	21530758	1099301	NON	
300183	19873633	1101554	NON	
1943641	21523578	1102397	NON	
1892578	21472546	1102673	NON	
1940132	21520069	1102914	NON	
319254	19892679	1102915	NON	
659149	20232381	1102957	NON	
1926220	21506169	1103109	NON	
1882718	21462690	1103503	NON	
1962385	21542304	1104163	NON	
1781805	21361834	1105072	NON	
1834411	21414410	1105149	NON	
1959317	21539238	1106051	NON	
1942712	21522649	1106403	NON	
900529	20473523	1107236	NON	
1950317	21530247	1107436	NON	
1747897	21327956	1108443	NON	
1956270	21536192	1109256	NON	
1949353	21529284	1109391	NON	
1969127	21549044	1110528	NON	
1888646	21468614	1110835	NON	
1122792	20695513	1111809	NON	
1968440	21548357	1112133	NON	
1871677	21451651	1113500	NON	
1917329	21497280	1113709	NON	
1979051	21558962	1115034	NON	
1830781	21410782	1115516	NON	
1963865	21543783	1116246	NON	
1830879	21410880	1116740	NON	
1837163	21417160	1117255	NON	
1883324	21463296	1117568	NON	
1879476	21459448	1117570	NON	
1799774	21379788	1118310	NON	
719586	20292776	1118443	NON	
1911751	21491704	1118489	NON	
1974956	21554871	1119536	NON	
1912041	21491994	1119644	NON	
1858735	21438718	1119846	NON	
1951824	21531750	1120073	NON	
1967249	21547167	1121202	NON	
1967818	21547736	1121597	NON	
997479	20570362	1121601	NON	
1946002	21525938	1121880	NON	
1942343	21522280	1122668	NON	
365122	19938509	1124001	NON	
1947739	21527675	1124279	NON	
676068	20249294	1124652	NON	
1852160	21432147	1124714	NON	
1907456	21487413	1125046	NON	
1791168	21371190	1125397	NON	
1966384	21546302	1126958	NON	
1943090	21523027	1127295	NON	
1934962	21514907	1127338	NON	
1319544	20894399	1127790	NON	
1896774	21476742	1127989	NON	
1938953	21518894	1128075	NON	
1956257	21536179	1128153	NON	
1880550	21460522	1128362	NON	
1973109	21553024	1129074	NON	
1977080	21556991	1129081	NON	
1943666	21523603	1129164	NON	
1883966	21463936	1129307	NON	
1937639	21517581	1129472	NON	
1934483	21514429	1129951	NON	
779804	20352946	1130016	NON	
1101612	20674365	1130361	NON	
1965641	21545559	1130923	NON	
1945521	21525457	1131087	NON	
1963890	21543808	1131834	NON	
1964800	21544718	1132240	NON	
1946986	21526922	1132615	NON	
1933744	21513692	1132851	NON	
1373453	20948358	1132993	NON	
1924543	21504493	1133009	NON	
1735413	21315483	1133703	NON	
1977853	21557764	1134272	NON	
1978002	21557913	1134647	NON	
1397474	20972534	1134791	NON	
1852240	21432227	1135463	NON	
309385	19882816	1136315	NON	
1894012	21473980	1136681	NON	
1233529	20806182	1136952	NON	
1951773	21531699	1139166	NON	
126666	19700271	1139499	NON	
1788201	21368224	1140059	NON	
532184	20105490	1140065	NON	
1876057	21456030	1140288	NON	
66352	19639982	1140295	NON	
1923641	21503591	1141846	NON	
1905763	21485720	1142740	NON	
1938676	21518618	1142968	NON	
1856845	21436828	1143104	NON	
1389667	20964733	1143205	NON	
1632639	21212583	1143716	NON	
1847814	21427806	1143965	NON	
1884006	21463976	1143976	NON	
1862278	21442258	1144232	NON	
1935002	21514946	1144273	NON	
1965079	21544997	1144406	NON	
352425	19925813	1144452	NON	
294444	19867907	1145518	NON	
1960829	21540750	1145552	NON	
1928643	21508592	1146214	NON	
1541306	21117230	1146898	NON	
633917	20207157	1146910	NON	
1379946	20955014	1147230	NON	
841716	20414788	1147501	NON	
1882210	21462182	1148008	NON	
1960907	21540828	1148320	NON	
1729173	21309246	1148487	NON	
106458	19680074	1148514	NON	
1925142	21505092	1148530	NON	
1937484	21517426	1148804	NON	
1244436	20819230	1150529	NON	
1973617	21553532	1150628	NON	
1869109	21449084	1150944	NON	
1942693	21522630	1150972	NON	
1947197	21527133	1151524	NON	
1941518	21521455	1151581	NON	
1902855	21482813	1152116	NON	
1947963	21527899	1152515	NON	
951273	20524194	1152768	NON	
1402927	20977983	1153858	NON	
510797	20084116	1153959	NON	
1943125	21523062	1154069	NON	
376640	19950017	1154391	NON	
1471677	21047086	1155083	NON	
1974782	21554697	1155725	NON	
453778	20027113	1157443	NON	
1850460	21430447	1157452	NON	
1977635	21557546	1158618	NON	
1903154	21483112	1159320	NON	
1875572	21455545	1159409	NON	
286813	19860278	1159540	NON	
1939322	21519263	1160601	NON	
1825387	21405390	1160961	NON	
1269438	20844309	1161259	NON	
1931604	21511553	1161425	NON	
1817672	21397678	1161804	NON	
1902201	21482159	1162098	NON	
1963246	21543164	1162603	NON	
1961899	21541818	1162690	NON	
1918921	21498871	1163180	NON	
1971656	21551572	1163227	NON	
1920264	21500214	1163646	NON	
1893744	21473712	1164558	NON	
1543055	21118977	1164744	NON	
1908199	21488156	1165357	NON	
1867293	21447269	1165684	NON	
1865045	21445023	1165772	NON	
1933512	21513461	1165807	NON	
1951689	21531615	1166273	NON	
1886645	21466615	1168262	NON	
1962311	21542230	1168579	NON	
1928414	21508363	1168607	NON	
1656828	21236944	1169194	NON	
1924998	21504948	1169872	NON	
1506222	21081970	1169893	NON	
1950567	21530497	1170327	NON	
1307200	20882060	1171308	NON	
1257264	20832142	1171519	NON	
1873989	21453963	1172275	NON	
1808822	21388830	1172481	NON	
1955027	21534950	1172699	NON	
1940915	21520852	1173364	NON	
880102	20453126	1173540	NON	
1886834	21466804	1175167	NON	
1836400	21416397	1175541	NON	
1967948	21547865	1176262	NON	
1813989	21393995	1176280	NON	
1966112	21546030	1176372	NON	
1943392	21523329	1178102	NON	
1946624	21526560	1178361	NON	
1626775	21206721	1178584	NON	
1971954	21551869	1178619	NON	
665039	20238271	1179137	NON	
1896199	21476167	1179660	NON	
1862004	21441984	1180224	NON	
1945724	21525660	1180234	NON	
1958140	21538061	1180422	NON	
1970657	21550573	1181827	NON	
1976663	21556574	1182050	NON	
1956224	21536146	1182061	NON	
973174	20546072	1182563	NON	
657741	20230975	1182731	NON	
1925295	21505245	1183110	NON	
1835252	21415250	1183277	NON	
1939141	21519082	1183284	NON	
1969209	21549126	1183342	NON	
1895561	21475529	1184034	NON	
1918129	21498080	1184423	NON	
1855211	21435195	1184746	NON	
1931318	21511267	1184961	NON	
1874930	21454904	1185120	NON	
1833773	21413773	1185552	NON	
1834727	21414726	1185748	NON	
1974965	21554880	1185785	NON	
1861479	21441459	1186160	NON	
1961667	21541586	1186837	NON	
1557100	21133010	1187598	NON	
1552801	21128713	1188530	NON	
1956727	21536649	1188671	NON	
1662120	21242231	1188808	NON	
1809829	21389837	1189102	NON	
1499164	21074797	1189427	NON	
1568475	21148119	1189523	NON	
1533820	21109747	1189867	NON	
1973845	21553760	1190208	NON	
1958084	21538005	1194997	NON	
1822281	21402286	1195214	NON	
1758757	21338806	1195356	NON	
1714604	21294685	1195551	NON	
656294	20229532	1195645	NON	
1841372	21421367	1195664	NON	
1864040	21444019	1195713	NON	
1949177	21529110	1195749	NON	
1819133	21399139	1196821	NON	
1975678	21555589	1196978	NON	
1146381	20719087	1196999	NON	
1928380	21508329	1198157	NON	
1813949	21393955	1198621	NON	
1842402	21422397	1198674	NON	
1841771	21421766	1199613	NON	
1924401	21504351	1201040	NON	
1771770	21351809	1201614	NON	
1970753	21550669	1201779	NON	
1941922	21521859	1201814	NON	
1845189	21425182	1201896	NON	
1818773	21398779	1202258	NON	
1913045	21492997	1202949	NON	
1430598	21005633	1203619	NON	
332842	19906250	1204207	NON	
1950182	21530112	1205941	NON	
1877194	21457167	1206287	NON	
1953713	21533637	1206303	NON	
1970892	21550808	1206989	NON	
440277	20013616	1208032	NON	
1972402	21552317	1208294	NON	
1823897	21403901	1209483	NON	
1771947	21351985	1209573	NON	
1920503	21500453	1209729	NON	
1413449	20988494	1209840	NON	
1758676	21338725	1210062	NON	
1895761	21475729	1210625	NON	
1977599	21557510	1210925	NON	
1947047	21526983	1211573	NON	
1946739	21526675	1212535	NON	
1971489	21551405	1212700	NON	
1851257	21431244	1212947	NON	
1877156	21457129	1214047	NON	
1961798	21541717	1214283	NON	
1953939	21533863	1214402	NON	
1893577	21473545	1214425	NON	
1962324	21542243	1215001	NON	
1964441	21544359	1215147	NON	
1968908	21548825	1215197	NON	
211776	19785308	1215323	NON	
1902027	21481985	1215387	NON	
1216877	20789541	1215393	NON	
1853011	21432998	1216080	NON	
1978367	21558278	1216723	NON	
1966843	21546761	1216775	NON	
1923733	21503683	1217070	NON	
1957741	21537663	1217329	NON	
1858591	21438574	1217444	NON	
1766365	21346408	1217625	NON	
1945118	21525055	1217651	NON	
1608862	21188734	1218389	NON	
1945223	21525160	1218751	NON	
1966412	21546330	1219168	NON	
1969496	21549413	1219734	NON	
141560	19715158	1220069	NON	
413376	19986732	1220808	NON	
1956095	21536017	1221648	NON	
55231	19628871	1222018	NON	
1978687	21558598	1222039	NON	
1949399	21529330	1222584	NON	
1974851	21554766	1222744	NON	
1383659	20958727	1223583	NON	
1155760	20728458	1225308	NON	
1936782	21516724	1225456	NON	
1877702	21457674	1226308	NON	
1614142	21194092	1226519	NON	
1855024	21435008	1226699	NON	
1900547	21480509	1226991	NON	
1979028	21558939	1227250	NON	
1935462	21515406	1227466	NON	
1839203	21419198	1227995	NON	
1760732	21340779	1228073	NON	
297439	19870892	1228461	NON	
1958808	21538729	1228519	NON	
1964534	21544452	1228537	NON	
1923974	21503924	1228573	NON	
417336	19990683	1229507	NON	
1841976	21421971	1229515	NON	
1945340	21525277	1229876	NON	
1841909	21421904	1229979	NON	
1949081	21529014	1230733	NON	
1455306	21030456	1231170	NON	
1976427	21556338	1231384	NON	
1966127	21546045	1231594	NON	
1763454	21343498	1232753	NON	
1916291	21496242	1233244	NON	
1922022	21501972	1233676	NON	
1953669	21533593	1234155	NON	
1973718	21553633	1234247	NON	
695427	20268635	1235261	NON	
1886983	21466953	1235904	NON	
1936334	21516276	1237276	NON	
1957330	21537252	1237588	NON	
1868162	21448138	1237888	NON	
1965382	21545300	1238555	NON	
1930052	21510001	1238626	NON	
1503823	21079571	1240236	NON	
1955789	21535711	1243478	NON	
1979460	21559371	1243507	NON	
1698913	21279010	1243724	NON	
1623197	21203144	1244475	NON	
1872924	21452898	1244874	NON	
1870690	21450664	1245422	NON	
1911735	21491688	1245989	NON	
928669	20501633	1246134	NON	
1930658	21510607	1246264	NON	
1852913	21432900	1246570	NON	
1928042	21507991	1247891	NON	
1823926	21403930	1248061	NON	
1935386	21515330	1248249	NON	
1902324	21482282	1248448	NON	
1275009	20849878	1249008	NON	
1894542	21474510	1249369	NON	
1959542	21539463	1249681	NON	
1874571	21454545	1249913	NON	
273314	19846792	1250834	NON	
1813942	21393948	1250875	NON	
702977	20276176	1251426	NON	
976624	20549517	1252072	NON	
1847996	21427988	1252092	NON	
1837423	21417420	1252137	NON	
1957590	21537512	1252362	NON	
1975429	21555344	1252423	NON	
1862021	21442001	1252580	NON	
1877985	21457957	1252800	NON	
1973219	21553134	1253195	NON	
1955409	21535332	1253281	NON	
1958695	21538616	1254073	NON	
1912945	21492898	1254179	UNK	
1946610	21526546	1254222	NON	
1529037	21104967	1254772	NON	
1979359	21559270	1255167	NON	
1937248	21517190	1255185	NON	
1820562	21400568	1255438	NON	
1797004	21377020	1255440	NON	
1949966	21529897	1255674	NON	
563673	20136973	1255881	NON	
1957074	21536996	1256432	NON	
548502	20121806	1256635	NON	
1495125	21070758	1256776	NON	
295722	19869181	1257863	NON	
1930596	21510545	1258381	NON	
1907692	21487649	1259420	NON	
1112848	20685584	1259866	NON	
1904472	21484429	1260323	NON	
138287	19711887	1261260	NON	
126720	19700321	1261327	NON	
1887436	21467406	1261782	NON	
1964209	21544127	1261847	NON	
1836572	21416569	1262250	NON	
1824598	21404601	1262446	NON	
1947433	21527369	1263431	NON	
1805626	21385638	1263849	NON	
359422	19932814	1265059	NON	
1900469	21480431	1265219	NON	
1965209	21545127	1265235	NON	
1971451	21551367	1265571	NON	
1977222	21557133	1266100	NON	
1950738	21530668	1266408	NON	
1514766	21090582	1266582	NON	
1920068	21500018	1267071	NON	
1910045	21490000	1267422	NON	
1475730	21051334	1268151	NON	
1899101	21479066	1268447	NON	
1936497	21516439	1268514	NON	
1958741	21538662	1269306	NON	
1026675	20599513	1269532	NON	
1979272	21559183	1269842	NON	
1956621	21536543	1270343	NON	
1045989	20618815	1271599	NON	
1849934	21429922	1271612	NON	
1909535	21489490	1272797	NON	
1915523	21495474	1272814	NON	
56837	19630477	1272914	NON	
1698952	21279049	1273436	NON	
514813	20088131	1273763	NON	
1852496	21432483	1273870	NON	
1690853	21270954	1274145	NON	
1898068	21478034	1274264	NON	
1820958	21400963	1274820	NON	
1977613	21557524	1275249	NON	
1954476	21534399	1275415	NON	
1900589	21480551	1275524	NON	
1942322	21522259	1275979	NON	
1274223	20849092	1276183	NON	
1360862	20935777	1276190	NON	
1839371	21419366	1276659	NON	
1946218	21526154	1277183	NON	
1864463	21444442	1277374	NON	
1954706	21534629	1277705	NON	
1963019	21542937	1277874	NON	
1936251	21516193	1278274	NON	
1956680	21536602	1278474	NON	
1973940	21553855	1279105	NON	
1965763	21545681	1279562	NON	
1915902	21495853	1279879	NON	
